customer_id,name,email,country,city,phone,created_date
1906,Customer 1906,customer1906@mail.com,Peru,Lima,+593936592372,2025-03-30
1907,Customer 1907,customer1907@mail.com,Colombia,Bogota,+593913991818,2022-11-04
1908,Customer 1908,customer1908@mail.com,Colombia,Bogota,+593918164962,2025-10-29
1909,Customer 1909,customer1909@mail.com,Colombia,Quito,+593966372732,2024-09-02
1910,Customer 1910,customer1910@mail.com,Colombia,Cuenca,+593975978252,2024-01-03
1911,Customer 1911,customer1911@mail.com,Ecuador,Santiago,+593910250231,2024-10-29
1912,Customer 1912,customer1912@mail.com,Chile,Quito,+593953004556,2023-03-20
1913,Customer 1913,customer1913@mail.com,Ecuador,Guayaquil,+593990071947,2025-02-10
1914,Customer 1914,customer1914@mail.com,Peru,Santiago,+593965067172,2025-05-13
1915,Customer 1915,customer1915@mail.com,Ecuador,Cuenca,+593997258185,2023-02-09
1916,Customer 1916,customer1916@mail.com,Ecuador,Guayaquil,+593933518715,2024-05-02
1917,Customer 1917,customer1917@mail.com,Peru,Lima,+593944533367,2025-05-05
1918,Customer 1918,customer1918@mail.com,Peru,Guayaquil,+593948821960,2024-02-17
1919,Customer 1919,customer1919@mail.com,Peru,Lima,+593952973491,2022-04-25
1920,Customer 1920,customer1920@mail.com,Ecuador,Santiago,+593962461766,2025-02-18
1921,Customer 1921,customer1921@mail.com,Ecuador,Lima,+593910420993,2022-03-06
1922,Customer 1922,customer1922@mail.com,Peru,Santiago,+593929038007,2025-07-23
1923,Customer 1923,customer1923@mail.com,Chile,Santiago,+593943548071,2024-04-04
1924,Customer 1924,customer1924@mail.com,Chile,Santiago,+593998487398,2022-08-27
1925,Customer 1925,customer1925@mail.com,Colombia,Santiago,+593956984860,2022-10-29
1926,Customer 1926,customer1926@mail.com,Peru,Santiago,+593912752690,2025-11-16
1927,Customer 1927,customer1927@mail.com,Colombia,Guayaquil,+593958482500,2024-08-26
1928,Customer 1928,customer1928@mail.com,Chile,Santiago,+593978112374,2023-01-04
1929,Customer 1929,customer1929@mail.com,Colombia,Guayaquil,+593927848408,2022-08-21
1930,Customer 1930,customer1930@mail.com,Peru,Santiago,+593978969235,2022-07-14
1931,Customer 1931,customer1931@mail.com,Peru,Lima,+593989694571,2024-06-25
1932,Customer 1932,customer1932@mail.com,Peru,Santiago,+593934555728,2024-11-01
1933,Customer 1933,customer1933@mail.com,Ecuador,Cuenca,+593976395265,2024-07-09
1934,Customer 1934,customer1934@mail.com,Colombia,Santiago,+593955353996,2023-11-20
1935,Customer 1935,customer1935@mail.com,Chile,Santiago,+593963947238,2022-06-26
1936,Customer 1936,customer1936@mail.com,Chile,Lima,+593940147291,2022-08-05
1937,Customer 1937,customer1937@mail.com,Chile,Bogota,+593992969705,2024-10-31
1938,Customer 1938,customer1938@mail.com,Ecuador,Lima,+593941616374,2023-09-22
1939,Customer 1939,customer1939@mail.com,Ecuador,Cuenca,+593929138117,2022-06-13
1940,Customer 1940,customer1940@mail.com,Peru,Bogota,+593991952330,2022-02-22
1941,Customer 1941,customer1941@mail.com,Chile,Quito,+593996838133,2022-08-06
1942,Customer 1942,customer1942@mail.com,Ecuador,Quito,+593913291987,2024-09-25
1943,Customer 1943,customer1943@mail.com,Peru,Cuenca,+593957538500,2024-04-03
1944,Customer 1944,customer1944@mail.com,Chile,Lima,+593967873362,2025-10-15
1945,Customer 1945,customer1945@mail.com,Colombia,Guayaquil,+593939268923,2023-01-20
1946,Customer 1946,customer1946@mail.com,Peru,Cuenca,+593992298322,2022-02-25
1947,Customer 1947,customer1947@mail.com,Ecuador,Bogota,+593957809902,2022-04-28
1948,Customer 1948,customer1948@mail.com,Ecuador,Bogota,+593975555773,2024-06-18
1949,Customer 1949,customer1949@mail.com,Peru,Santiago,+593919179279,2025-06-30
1950,Customer 1950,customer1950@mail.com,Peru,Quito,+593922896471,2024-03-08
1951,Customer 1951,customer1951@mail.com,Ecuador,Bogota,+593964594920,2024-02-19
1952,Customer 1952,customer1952@mail.com,Colombia,Cuenca,+593969304974,2024-10-12
1953,Customer 1953,customer1953@mail.com,Chile,Bogota,+593915492952,2024-03-13
1954,Customer 1954,customer1954@mail.com,Colombia,Cuenca,+593958236011,2024-04-24
1955,Customer 1955,customer1955@mail.com,Peru,Guayaquil,+593975256994,2025-04-18
1956,Customer 1956,customer1956@mail.com,Colombia,Santiago,+593920197174,2025-12-09
1957,Customer 1957,customer1957@mail.com,Ecuador,Quito,+593988002445,2025-06-12
1958,Customer 1958,customer1958@mail.com,Peru,Bogota,+593916297042,2024-05-04
1959,Customer 1959,customer1959@mail.com,Chile,Cuenca,+593990710501,2023-12-09
1960,Customer 1960,customer1960@mail.com,Ecuador,Lima,+593981161443,2025-01-08
1961,Customer 1961,customer1961@mail.com,Ecuador,Quito,+593917200262,2022-01-22
1962,Customer 1962,customer1962@mail.com,Chile,Guayaquil,+593938862768,2024-04-22
1963,Customer 1963,customer1963@mail.com,Chile,Cuenca,+593984834030,2025-01-21
1964,Customer 1964,customer1964@mail.com,Colombia,Santiago,+593984798069,2022-07-11
1965,Customer 1965,customer1965@mail.com,Peru,Santiago,+593975556711,2024-10-15
1966,Customer 1966,customer1966@mail.com,Chile,Guayaquil,+593995495505,2025-01-31
1967,Customer 1967,customer1967@mail.com,Chile,Guayaquil,+593929080923,2023-01-31
1968,Customer 1968,customer1968@mail.com,Peru,Santiago,+593936705487,2024-10-27
1969,Customer 1969,customer1969@mail.com,Chile,Bogota,+593982571474,2023-10-02
1970,Customer 1970,customer1970@mail.com,Chile,Bogota,+593912098729,2024-10-15
1971,Customer 1971,customer1971@mail.com,Colombia,Cuenca,+593973022352,2023-07-21
1972,Customer 1972,customer1972@mail.com,Ecuador,Lima,+593995706924,2022-08-19
1973,Customer 1973,customer1973@mail.com,Ecuador,Cuenca,+593974201676,2024-05-23
1974,Customer 1974,customer1974@mail.com,Ecuador,Lima,+593967900186,2023-07-28
1975,Customer 1975,customer1975@mail.com,Ecuador,Guayaquil,+593926465417,2022-08-28
1976,Customer 1976,customer1976@mail.com,Chile,Quito,+593972925345,2022-03-31
1977,Customer 1977,customer1977@mail.com,Peru,Cuenca,+593933917061,2022-08-20
1978,Customer 1978,customer1978@mail.com,Peru,Cuenca,+593922124055,2023-04-02
1979,Customer 1979,customer1979@mail.com,Colombia,Lima,+593926139153,2022-08-21
1980,Customer 1980,customer1980@mail.com,Colombia,Guayaquil,+593942315606,2022-12-20
1981,Customer 1981,customer1981@mail.com,Chile,Guayaquil,+593951142405,2024-10-01
1982,Customer 1982,customer1982@mail.com,Peru,Lima,+593977259517,2025-09-18
1983,Customer 1983,customer1983@mail.com,Peru,Guayaquil,+593992106264,2023-03-15
1984,Customer 1984,customer1984@mail.com,Ecuador,Santiago,+593912488144,2025-10-30
1985,Customer 1985,customer1985@mail.com,Chile,Bogota,+593966294061,2025-08-08
1986,Customer 1986,customer1986@mail.com,Chile,Santiago,+593999013399,2022-12-11
1987,Customer 1987,customer1987@mail.com,Ecuador,Quito,+593963815626,2023-10-26
1988,Customer 1988,customer1988@mail.com,Chile,Cuenca,+593955399577,2025-12-22
1989,Customer 1989,customer1989@mail.com,Chile,Quito,+593915088539,2023-10-19
1990,Customer 1990,customer1990@mail.com,Colombia,Cuenca,+593999666634,2022-05-10
1991,Customer 1991,customer1991@mail.com,Peru,Bogota,+593985883685,2022-05-21
1992,Customer 1992,customer1992@mail.com,Chile,Guayaquil,+593932074556,2023-02-19
1993,Customer 1993,customer1993@mail.com,Colombia,Santiago,+593962828237,2025-01-21
1994,Customer 1994,customer1994@mail.com,Peru,Lima,+593943971122,2023-09-18
1995,Customer 1995,customer1995@mail.com,Ecuador,Santiago,+593973938137,2022-10-11
1996,Customer 1996,customer1996@mail.com,Colombia,Bogota,+593980105108,2022-08-11
1997,Customer 1997,customer1997@mail.com,Colombia,Quito,+593936043575,2024-01-14
1998,Customer 1998,customer1998@mail.com,Peru,Lima,+593982468326,2023-04-08
1999,Customer 1999,customer1999@mail.com,Ecuador,Guayaquil,+593917838941,2025-07-23
2000,Customer 2000,customer2000@mail.com,Colombia,Bogota,+593936088250,2025-03-09
2001,Customer 2001,customer2001@mail.com,Chile,Lima,+593945432211,2022-12-23
2002,Customer 2002,customer2002@mail.com,Chile,Bogota,+593945179631,2024-11-12
2003,Customer 2003,customer2003@mail.com,Chile,Bogota,+593911801951,2025-07-17
2004,Customer 2004,customer2004@mail.com,Ecuador,Guayaquil,+593918441557,2024-05-08
2005,Customer 2005,customer2005@mail.com,Colombia,Cuenca,+593973378490,2023-10-27
2006,Customer 2006,customer2006@mail.com,Chile,Lima,+593938720008,2025-09-18
2007,Customer 2007,customer2007@mail.com,Ecuador,Guayaquil,+593986506732,2024-10-11
2008,Customer 2008,customer2008@mail.com,Chile,Bogota,+593985337600,2022-03-26
2009,Customer 2009,customer2009@mail.com,Peru,Guayaquil,+593927566364,2023-09-13
2010,Customer 2010,customer2010@mail.com,Colombia,Cuenca,+593993604679,2024-11-20
2011,Customer 2011,customer2011@mail.com,Colombia,Santiago,+593919941699,2022-08-28
2012,Customer 2012,customer2012@mail.com,Ecuador,Lima,+593967340290,2022-12-29
2013,Customer 2013,customer2013@mail.com,Ecuador,Cuenca,+593964152949,2024-04-01
2014,Customer 2014,customer2014@mail.com,Colombia,Quito,+593978417030,2025-11-13
2015,Customer 2015,customer2015@mail.com,Chile,Lima,+593938886746,2023-10-30
2016,Customer 2016,customer2016@mail.com,Chile,Cuenca,+593932969573,2025-08-15
2017,Customer 2017,customer2017@mail.com,Peru,Bogota,+593946065451,2025-10-26
2018,Customer 2018,customer2018@mail.com,Chile,Lima,+593940215254,2022-04-09
2019,Customer 2019,customer2019@mail.com,Ecuador,Lima,+593961662376,2022-02-16
2020,Customer 2020,customer2020@mail.com,Ecuador,Guayaquil,+593944583674,2024-04-18
2021,Customer 2021,customer2021@mail.com,Chile,Bogota,+593997594281,2023-02-26
2022,Customer 2022,customer2022@mail.com,Ecuador,Quito,+593985847540,2022-03-03
2023,Customer 2023,customer2023@mail.com,Colombia,Santiago,+593957447968,2025-02-06
2024,Customer 2024,customer2024@mail.com,Colombia,Cuenca,+593917283377,2025-02-16
2025,Customer 2025,customer2025@mail.com,Chile,Guayaquil,+593917017955,2024-10-06
2026,Customer 2026,customer2026@mail.com,Colombia,Cuenca,+593975833124,2023-08-21
2027,Customer 2027,customer2027@mail.com,Colombia,Quito,+593957732712,2025-11-06
2028,Customer 2028,customer2028@mail.com,Peru,Quito,+593955367678,2023-01-27
2029,Customer 2029,customer2029@mail.com,Peru,Lima,+593946292816,2024-09-03
2030,Customer 2030,customer2030@mail.com,Colombia,Quito,+593960736559,2024-12-11
2031,Customer 2031,customer2031@mail.com,Chile,Cuenca,+593979617028,2023-08-26
2032,Customer 2032,customer2032@mail.com,Peru,Bogota,+593963650991,2025-08-05
2033,Customer 2033,customer2033@mail.com,Ecuador,Bogota,+593983283807,2022-12-03
2034,Customer 2034,customer2034@mail.com,Ecuador,Lima,+593960042301,2024-03-20
2035,Customer 2035,customer2035@mail.com,Ecuador,Santiago,+593910171277,2025-05-12
2036,Customer 2036,customer2036@mail.com,Chile,Cuenca,+593973406526,2025-06-15
2037,Customer 2037,customer2037@mail.com,Colombia,Cuenca,+593987890927,2025-11-06
2038,Customer 2038,customer2038@mail.com,Ecuador,Quito,+593950905980,2024-01-22
2039,Customer 2039,customer2039@mail.com,Chile,Cuenca,+593978470076,2025-03-05
2040,Customer 2040,customer2040@mail.com,Peru,Guayaquil,+593992604446,2025-12-01
2041,Customer 2041,customer2041@mail.com,Colombia,Santiago,+593982989790,2025-10-17
2042,Customer 2042,customer2042@mail.com,Peru,Quito,+593928380560,2025-11-05
2043,Customer 2043,customer2043@mail.com,Chile,Guayaquil,+593938439575,2024-05-30
2044,Customer 2044,customer2044@mail.com,Ecuador,Lima,+593971189747,2023-09-27
2045,Customer 2045,customer2045@mail.com,Ecuador,Bogota,+593990919190,2022-09-11
2046,Customer 2046,customer2046@mail.com,Chile,Lima,+593988419793,2025-02-11
2047,Customer 2047,customer2047@mail.com,Ecuador,Bogota,+593916562865,2022-01-20
2048,Customer 2048,customer2048@mail.com,Colombia,Lima,+593958878285,2023-06-12
2049,Customer 2049,customer2049@mail.com,Chile,Cuenca,+593968445297,2025-03-14
2050,Customer 2050,customer2050@mail.com,Peru,Guayaquil,+593978490574,2025-05-16
2051,Customer 2051,customer2051@mail.com,Chile,Bogota,+593946146254,2023-01-11
2052,Customer 2052,customer2052@mail.com,Colombia,Quito,+593935967642,2022-06-15
2053,Customer 2053,customer2053@mail.com,Colombia,Guayaquil,+593990515633,2025-04-19
2054,Customer 2054,customer2054@mail.com,Chile,Quito,+593937384611,2024-05-10
2055,Customer 2055,customer2055@mail.com,Chile,Guayaquil,+593971516022,2023-09-09
2056,Customer 2056,customer2056@mail.com,Ecuador,Guayaquil,+593998301319,2023-09-04
2057,Customer 2057,customer2057@mail.com,Colombia,Lima,+593943017422,2025-09-17
2058,Customer 2058,customer2058@mail.com,Chile,Bogota,+593929878589,2023-05-18
2059,Customer 2059,customer2059@mail.com,Chile,Bogota,+593929577390,2024-07-01
2060,Customer 2060,customer2060@mail.com,Colombia,Guayaquil,+593994759500,2022-03-20
2061,Customer 2061,customer2061@mail.com,Chile,Cuenca,+593983110888,2023-08-08
2062,Customer 2062,customer2062@mail.com,Ecuador,Cuenca,+593941301473,2023-11-19
2063,Customer 2063,customer2063@mail.com,Colombia,Quito,+593947967335,2023-01-31
2064,Customer 2064,customer2064@mail.com,Ecuador,Quito,+593987832543,2025-01-31
2065,Customer 2065,customer2065@mail.com,Ecuador,Lima,+593996451900,2023-02-06
2066,Customer 2066,customer2066@mail.com,Ecuador,Guayaquil,+593971220767,2024-09-01
2067,Customer 2067,customer2067@mail.com,Ecuador,Quito,+593956021853,2022-08-12
2068,Customer 2068,customer2068@mail.com,Colombia,Quito,+593932611827,2023-06-02
2069,Customer 2069,customer2069@mail.com,Ecuador,Santiago,+593965866096,2023-09-26
2070,Customer 2070,customer2070@mail.com,Ecuador,Guayaquil,+593921885324,2022-08-24
2071,Customer 2071,customer2071@mail.com,Chile,Lima,+593940188544,2025-12-21
2072,Customer 2072,customer2072@mail.com,Colombia,Quito,+593934219726,2022-04-26
2073,Customer 2073,customer2073@mail.com,Colombia,Lima,+593967734379,2025-04-01
2074,Customer 2074,customer2074@mail.com,Peru,Bogota,+593911467256,2022-08-14
2075,Customer 2075,customer2075@mail.com,Colombia,Lima,+593975912156,2022-08-18
2076,Customer 2076,customer2076@mail.com,Colombia,Cuenca,+593998235105,2022-07-01
2077,Customer 2077,customer2077@mail.com,Peru,Cuenca,+593958145489,2025-06-26
2078,Customer 2078,customer2078@mail.com,Colombia,Lima,+593923593077,2025-09-03
2079,Customer 2079,customer2079@mail.com,Colombia,Cuenca,+593931108188,2022-07-29
2080,Customer 2080,customer2080@mail.com,Colombia,Bogota,+593918667126,2025-11-16
2081,Customer 2081,customer2081@mail.com,Colombia,Guayaquil,+593933711646,2022-04-06
2082,Customer 2082,customer2082@mail.com,Peru,Cuenca,+593943319676,2024-06-12
2083,Customer 2083,customer2083@mail.com,Colombia,Cuenca,+593951280408,2024-01-26
2084,Customer 2084,customer2084@mail.com,Colombia,Lima,+593967430565,2025-01-14
2085,Customer 2085,customer2085@mail.com,Peru,Bogota,+593912705421,2023-02-19
2086,Customer 2086,customer2086@mail.com,Chile,Guayaquil,+593970084615,2023-01-29
2087,Customer 2087,customer2087@mail.com,Ecuador,Lima,+593932575489,2023-11-27
2088,Customer 2088,customer2088@mail.com,Chile,Lima,+593956660816,2024-04-23
2089,Customer 2089,customer2089@mail.com,Peru,Santiago,+593969127140,2023-08-27
2090,Customer 2090,customer2090@mail.com,Ecuador,Bogota,+593939619149,2023-08-05
2091,Customer 2091,customer2091@mail.com,Peru,Guayaquil,+593916942263,2022-05-13
2092,Customer 2092,customer2092@mail.com,Peru,Bogota,+593948206556,2024-03-01
2093,Customer 2093,customer2093@mail.com,Colombia,Guayaquil,+593978471380,2023-10-11
2094,Customer 2094,customer2094@mail.com,Ecuador,Bogota,+593929152316,2025-08-30
2095,Customer 2095,customer2095@mail.com,Colombia,Lima,+593926380660,2022-08-09
2096,Customer 2096,customer2096@mail.com,Ecuador,Lima,+593932004757,2024-09-02
2097,Customer 2097,customer2097@mail.com,Peru,Quito,+593945272994,2024-12-05
2098,Customer 2098,customer2098@mail.com,Peru,Cuenca,+593996142436,2025-04-30
2099,Customer 2099,customer2099@mail.com,Chile,Santiago,+593943300239,2025-11-03
2100,Customer 2100,customer2100@mail.com,Ecuador,Bogota,+593950769841,2024-02-27
2101,Customer 2101,customer2101@mail.com,Colombia,Santiago,+593984288255,2023-11-22
2102,Customer 2102,customer2102@mail.com,Chile,Quito,+593964631024,2025-09-19
2103,Customer 2103,customer2103@mail.com,Chile,Cuenca,+593963093290,2022-02-08
2104,Customer 2104,customer2104@mail.com,Chile,Bogota,+593998169744,2025-08-09
2105,Customer 2105,customer2105@mail.com,Colombia,Guayaquil,+593938549561,2023-11-21
2106,Customer 2106,customer2106@mail.com,Chile,Cuenca,+593973621622,2022-06-11
2107,Customer 2107,customer2107@mail.com,Colombia,Lima,+593919080961,2025-09-16
2108,Customer 2108,customer2108@mail.com,Chile,Quito,+593965296596,2025-02-01
2109,Customer 2109,customer2109@mail.com,Colombia,Cuenca,+593929535782,2022-06-10
2110,Customer 2110,customer2110@mail.com,Peru,Cuenca,+593945882465,2024-12-13
2111,Customer 2111,customer2111@mail.com,Peru,Lima,+593919878917,2024-11-23
2112,Customer 2112,customer2112@mail.com,Peru,Bogota,+593918175576,2022-08-30
2113,Customer 2113,customer2113@mail.com,Peru,Guayaquil,+593951245764,2024-08-24
2114,Customer 2114,customer2114@mail.com,Peru,Lima,+593972025363,2024-06-08
2115,Customer 2115,customer2115@mail.com,Chile,Guayaquil,+593917059903,2022-04-23
2116,Customer 2116,customer2116@mail.com,Chile,Bogota,+593915441039,2024-10-10
2117,Customer 2117,customer2117@mail.com,Chile,Cuenca,+593916077234,2022-11-14
2118,Customer 2118,customer2118@mail.com,Colombia,Guayaquil,+593945482788,2022-01-23
2119,Customer 2119,customer2119@mail.com,Colombia,Quito,+593981906791,2024-04-03
2120,Customer 2120,customer2120@mail.com,Colombia,Quito,+593952755784,2025-02-15
2121,Customer 2121,customer2121@mail.com,Colombia,Lima,+593963451460,2023-12-02
2122,Customer 2122,customer2122@mail.com,Peru,Bogota,+593988710185,2024-10-15
2123,Customer 2123,customer2123@mail.com,Peru,Lima,+593913800760,2025-05-20
2124,Customer 2124,customer2124@mail.com,Peru,Lima,+593960059073,2025-12-12
2125,Customer 2125,customer2125@mail.com,Ecuador,Santiago,+593910975112,2025-02-10
2126,Customer 2126,customer2126@mail.com,Chile,Lima,+593947587555,2024-12-03
2127,Customer 2127,customer2127@mail.com,Colombia,Santiago,+593965745877,2022-05-08
2128,Customer 2128,customer2128@mail.com,Colombia,Quito,+593910555839,2024-05-25
2129,Customer 2129,customer2129@mail.com,Peru,Quito,+593910614101,2022-06-07
2130,Customer 2130,customer2130@mail.com,Colombia,Lima,+593951781921,2024-04-06
2131,Customer 2131,customer2131@mail.com,Colombia,Quito,+593959669558,2025-11-18
2132,Customer 2132,customer2132@mail.com,Chile,Bogota,+593922234908,2024-05-01
2133,Customer 2133,customer2133@mail.com,Peru,Santiago,+593970598522,2023-05-27
2134,Customer 2134,customer2134@mail.com,Chile,Santiago,+593931924717,2022-02-14
2135,Customer 2135,customer2135@mail.com,Ecuador,Lima,+593915121632,2025-02-05
2136,Customer 2136,customer2136@mail.com,Ecuador,Quito,+593932673937,2022-08-07
2137,Customer 2137,customer2137@mail.com,Ecuador,Guayaquil,+593927328454,2023-03-19
2138,Customer 2138,customer2138@mail.com,Peru,Santiago,+593966226686,2022-11-11
2139,Customer 2139,customer2139@mail.com,Colombia,Lima,+593987578752,2022-06-26
2140,Customer 2140,customer2140@mail.com,Peru,Lima,+593963226755,2022-08-16
2141,Customer 2141,customer2141@mail.com,Peru,Bogota,+593931826641,2022-09-24
2142,Customer 2142,customer2142@mail.com,Colombia,Cuenca,+593955112602,2024-05-19
2143,Customer 2143,customer2143@mail.com,Chile,Cuenca,+593977643497,2024-04-17
2144,Customer 2144,customer2144@mail.com,Ecuador,Santiago,+593982385640,2025-11-03
2145,Customer 2145,customer2145@mail.com,Chile,Bogota,+593928641123,2023-05-04
2146,Customer 2146,customer2146@mail.com,Ecuador,Bogota,+593959782459,2023-12-03
2147,Customer 2147,customer2147@mail.com,Peru,Bogota,+593971327677,2023-11-18
2148,Customer 2148,customer2148@mail.com,Ecuador,Santiago,+593970036559,2025-08-06
2149,Customer 2149,customer2149@mail.com,Peru,Cuenca,+593969642657,2024-09-22
2150,Customer 2150,customer2150@mail.com,Chile,Bogota,+593911120113,2022-12-23
2151,Customer 2151,customer2151@mail.com,Peru,Quito,+593920201961,2024-05-21
2152,Customer 2152,customer2152@mail.com,Chile,Lima,+593943104951,2022-07-23
2153,Customer 2153,customer2153@mail.com,Colombia,Lima,+593982202252,2025-05-21
2154,Customer 2154,customer2154@mail.com,Colombia,Guayaquil,+593990162231,2023-07-06
2155,Customer 2155,customer2155@mail.com,Colombia,Guayaquil,+593973146677,2022-11-19
2156,Customer 2156,customer2156@mail.com,Peru,Santiago,+593997365744,2023-08-17
2157,Customer 2157,customer2157@mail.com,Colombia,Santiago,+593938704996,2022-06-30
2158,Customer 2158,customer2158@mail.com,Ecuador,Lima,+593993050790,2023-05-14
2159,Customer 2159,customer2159@mail.com,Chile,Quito,+593921047100,2025-09-05
2160,Customer 2160,customer2160@mail.com,Chile,Cuenca,+593948199721,2022-03-24
2161,Customer 2161,customer2161@mail.com,Ecuador,Cuenca,+593920531792,2022-10-30
2162,Customer 2162,customer2162@mail.com,Peru,Santiago,+593986002382,2022-09-19
2163,Customer 2163,customer2163@mail.com,Peru,Quito,+593975875125,2024-02-23
2164,Customer 2164,customer2164@mail.com,Chile,Santiago,+593952566130,2025-05-08
2165,Customer 2165,customer2165@mail.com,Colombia,Cuenca,+593912029341,2025-06-17
2166,Customer 2166,customer2166@mail.com,Peru,Santiago,+593925962977,2024-07-02
2167,Customer 2167,customer2167@mail.com,Peru,Bogota,+593937692739,2023-11-23
2168,Customer 2168,customer2168@mail.com,Ecuador,Santiago,+593996288194,2024-08-01
2169,Customer 2169,customer2169@mail.com,Ecuador,Lima,+593972200055,2023-11-14
2170,Customer 2170,customer2170@mail.com,Colombia,Santiago,+593945324049,2025-08-11
2171,Customer 2171,customer2171@mail.com,Peru,Lima,+593987936233,2023-11-20
2172,Customer 2172,customer2172@mail.com,Peru,Quito,+593929625255,2023-01-31
2173,Customer 2173,customer2173@mail.com,Ecuador,Cuenca,+593915369337,2025-03-07
2174,Customer 2174,customer2174@mail.com,Peru,Guayaquil,+593940687424,2024-04-18
2175,Customer 2175,customer2175@mail.com,Chile,Guayaquil,+593959402947,2024-05-27
2176,Customer 2176,customer2176@mail.com,Ecuador,Cuenca,+593969187251,2024-04-02
2177,Customer 2177,customer2177@mail.com,Colombia,Guayaquil,+593992344817,2025-02-26
2178,Customer 2178,customer2178@mail.com,Ecuador,Santiago,+593925534442,2022-02-18
2179,Customer 2179,customer2179@mail.com,Peru,Quito,+593983336604,2024-02-28
2180,Customer 2180,customer2180@mail.com,Colombia,Quito,+593991054612,2022-10-20
2181,Customer 2181,customer2181@mail.com,Ecuador,Cuenca,+593924649817,2023-06-20
2182,Customer 2182,customer2182@mail.com,Chile,Guayaquil,+593917857997,2022-11-07
2183,Customer 2183,customer2183@mail.com,Chile,Santiago,+593974473608,2023-06-21
2184,Customer 2184,customer2184@mail.com,Ecuador,Quito,+593939988602,2023-10-01
2185,Customer 2185,customer2185@mail.com,Chile,Quito,+593967472430,2022-08-22
2186,Customer 2186,customer2186@mail.com,Chile,Bogota,+593981048489,2025-05-17
2187,Customer 2187,customer2187@mail.com,Chile,Bogota,+593978738482,2023-08-28
2188,Customer 2188,customer2188@mail.com,Colombia,Quito,+593937355826,2022-04-04
2189,Customer 2189,customer2189@mail.com,Chile,Cuenca,+593988490821,2022-11-23
2190,Customer 2190,customer2190@mail.com,Chile,Lima,+593974526295,2022-08-13
2191,Customer 2191,customer2191@mail.com,Chile,Lima,+593936408346,2024-08-24
2192,Customer 2192,customer2192@mail.com,Colombia,Santiago,+593912568101,2024-06-08
2193,Customer 2193,customer2193@mail.com,Ecuador,Quito,+593969686581,2022-01-11
2194,Customer 2194,customer2194@mail.com,Peru,Quito,+593961629424,2025-09-14
2195,Customer 2195,customer2195@mail.com,Chile,Quito,+593973640087,2024-11-01
2196,Customer 2196,customer2196@mail.com,Ecuador,Cuenca,+593937207039,2022-02-04
2197,Customer 2197,customer2197@mail.com,Chile,Bogota,+593934423854,2023-03-23
2198,Customer 2198,customer2198@mail.com,Colombia,Quito,+593953426742,2025-05-28
2199,Customer 2199,customer2199@mail.com,Ecuador,Quito,+593932224699,2023-03-17
2200,Customer 2200,customer2200@mail.com,Colombia,Guayaquil,+593957866466,2023-10-15
2201,Customer 2201,customer2201@mail.com,Chile,Cuenca,+593993849789,2023-08-18
2202,Customer 2202,customer2202@mail.com,Chile,Santiago,+593918018205,2022-08-17
2203,Customer 2203,customer2203@mail.com,Colombia,Quito,+593914928476,2022-12-10
2204,Customer 2204,customer2204@mail.com,Peru,Guayaquil,+593913886613,2025-01-08
2205,Customer 2205,customer2205@mail.com,Colombia,Lima,+593947564874,2025-10-08
2206,Customer 2206,customer2206@mail.com,Chile,Santiago,+593990143858,2025-11-20
2207,Customer 2207,customer2207@mail.com,Colombia,Quito,+593985831720,2025-08-06
2208,Customer 2208,customer2208@mail.com,Peru,Quito,+593934873513,2024-09-15
2209,Customer 2209,customer2209@mail.com,Colombia,Guayaquil,+593966052321,2025-02-25
2210,Customer 2210,customer2210@mail.com,Peru,Cuenca,+593978302366,2024-06-27
2211,Customer 2211,customer2211@mail.com,Peru,Quito,+593980438646,2025-10-14
2212,Customer 2212,customer2212@mail.com,Colombia,Lima,+593982225040,2023-06-11
2213,Customer 2213,customer2213@mail.com,Colombia,Quito,+593919143589,2025-08-29
2214,Customer 2214,customer2214@mail.com,Ecuador,Lima,+593943935757,2022-03-16
2215,Customer 2215,customer2215@mail.com,Chile,Santiago,+593986310998,2022-07-15
2216,Customer 2216,customer2216@mail.com,Peru,Santiago,+593944517976,2022-01-29
2217,Customer 2217,customer2217@mail.com,Ecuador,Bogota,+593912426062,2023-12-07
2218,Customer 2218,customer2218@mail.com,Colombia,Bogota,+593918209517,2024-10-17
2219,Customer 2219,customer2219@mail.com,Chile,Lima,+593951049527,2022-01-16
2220,Customer 2220,customer2220@mail.com,Ecuador,Cuenca,+593952548791,2025-12-17
2221,Customer 2221,customer2221@mail.com,Peru,Quito,+593920127222,2024-03-15
2222,Customer 2222,customer2222@mail.com,Ecuador,Quito,+593969193912,2025-11-29
2223,Customer 2223,customer2223@mail.com,Peru,Bogota,+593944512811,2024-07-28
2224,Customer 2224,customer2224@mail.com,Colombia,Lima,+593999155041,2024-08-24
2225,Customer 2225,customer2225@mail.com,Chile,Quito,+593923655842,2025-01-05
2226,Customer 2226,customer2226@mail.com,Chile,Quito,+593956754929,2022-08-17
2227,Customer 2227,customer2227@mail.com,Chile,Cuenca,+593921290492,2024-08-19
2228,Customer 2228,customer2228@mail.com,Colombia,Guayaquil,+593959347456,2025-08-13
2229,Customer 2229,customer2229@mail.com,Peru,Bogota,+593947581619,2023-12-16
2230,Customer 2230,customer2230@mail.com,Colombia,Bogota,+593999774932,2024-09-10
2231,Customer 2231,customer2231@mail.com,Chile,Guayaquil,+593967470428,2023-07-27
